"Country","Powerplant Name","Capacity (MW)","Latitude","Longitude","Primary Fuel"
"United Kingdom","Wick Farm Solar Park",14.6,51.2871,-2.9813,"Solar"
"United Kingdom","Wick Lane Solar Ltd",2.8,51.2698,-2.9624,"Solar"
"United Kingdom","Wickfield Farm",5,51.5415,-1.8708,"Solar"
"United Kingdom","Widehurst Farm",5,51.1593,0.5089,"Solar"
"United Kingdom","Wiggin Hill Solar Farm - Phase 1",6.8,52.3557,-0.0774,"Solar"
"United Kingdom","Wiggin Hill Solar Farm - Phase 2",4.1,52.356,-0.0785,"Solar"
"United Kingdom","Wilbees Farm (resubmission)",5,50.8404,0.1907,"Solar"
"United Kingdom","Wilburton",4.99,52.3449,0.1662,"Solar"
"United Kingdom","William's Farm",4.20464,53.029,-2.9213,"Solar"
"United Kingdom","Willsland Solar farm",3.2,50.8166,-4.13,"Solar"
"United Kingdom","Wilmingham Lane Solar Farm",7,50.6872,-1.4855,"Solar"
"United Kingdom","Wilsom Farm",11,51.1424,-0.9501,"Solar"
"United Kingdom","Wilton",9.484,50.4016,-4.3787,"Solar"
"United Kingdom","Winham Farm - resubmission",5,50.8245,-3.3974,"Solar"
"United Kingdom","Winnards Perch Solar Farm",3.8,50.4624,-4.9199,"Solar"
"United Kingdom","Winsdon Farm",5,50.698,-4.4494,"Solar"
"United Kingdom","Winterbrook",1.2,51.5868,-1.1314,"Solar"
"United Kingdom","Wisbech Solar Park",3.40472,52.6379,0.1621,"Solar"
"United Kingdom","Wisbridge Farm",9.3,52.008,-0.0134,"Solar"
"United Kingdom","Witches Solar Farm",5,51.9733,-2.6747,"Solar"
"United Kingdom","Wix Lodge",18.7,51.9128,1.1241,"Solar"
"United Kingdom","Woden Park",4.992,51.4679,-3.2432,"Solar"
"United Kingdom","Wogaston Solar Farm",5.3,51.6685,-5.0209,"Solar"
"United Kingdom","Wolseley National Distribution Centre",2,52.2736,-1.5357,"Solar"
"United Kingdom","Woodforde Farm",9,52.698,1.09,"Solar"
"United Kingdom","Woodlands Barton Solar Farm",4.9,50.4239,-4.8051,"Solar"
"United Kingdom","Woodlands Farm Solar Park",10,51.3252,1.124,"Solar"
"United Kingdom","Woodtown",2.719,50.7762,-1.8718,"Solar"
"United Kingdom","Woolbridge Solar Park",5,50.6886,-2.2235,"Solar"
"United Kingdom","Wormit Solar Farm",4,56.4157,-2.9627,"Solar"
"United Kingdom","Wraysbury Landfill",4.8,51.4478,-0.5433,"Solar"
"United Kingdom","Wrexham Social Housing PV",5.4,53.0409,-2.9899,"Solar"
"United Kingdom","Wroughton Airfield Solar Park",50,51.5104,-1.8124,"Solar"
"United Kingdom","Wyld Meadow Solar Park",4.8384,50.7792,-2.9354,"Solar"
"United Kingdom","Wymeswold Airfield",34,52.8033,-1.1116,"Solar"
"United Kingdom","Yarburgh",8.0861,53.4075,0.0188,"Solar"
"United Kingdom","Yardwall Manor",3,51.2217,-2.9116,"Solar"
"United Kingdom","Yerbeston Gate Farm",6.1,51.7473,-4.7945,"Solar"
"United Kingdom","Yorkley Solar Park",5,51.7459,-2.5356,"Solar"
