"Country","Powerplant Name","Capacity (MW)","Latitude","Longitude","Primary Fuel"
"United States of America","Indy Solar I  LLC",10,39.6628,-85.9856,"Solar"
"United States of America","Indy Solar II  LLC",10.1,39.6628,-85.9856,"Solar"
"United States of America","Indy Solar III  LLC",8.6,39.6594,-86.2597,"Solar"
"United States of America","Innovative Solar 10",1.5,35.4736,-82.8903,"Solar"
"United States of America","Innovative Solar 14  LLC",2,35.3689,-82.3575,"Solar"
"United States of America","Innovative Solar 15  LLC",2,35.3194,-81.7642,"Solar"
"United States of America","Innovative Solar 16",2,35.3639,-82.35,"Solar"
"United States of America","Innovative Solar 18  LLC",1.9,35.3782,-81.7951,"Solar"
"United States of America","Innovative Solar 23",1.9,35.2598,-81.419,"Solar"
"United States of America","Innovative Solar 26  LLC",1.9,35.7097,-81.4133,"Solar"
"United States of America","Innovative Solar 31",35,34.5394,-78.7554,"Solar"
"United States of America","Innovative Solar 35  LLC",1.9,35.046,-77.825,"Solar"
"United States of America","Innovative Solar 37",100,34.8383,-79.9439,"Solar"
"United States of America","Innovative Solar 42",71,34.8476,-78.8774,"Solar"
"United States of America","Innovative Solar 43  LLC",50.8,34.53,-78.3048,"Solar"
"United States of America","Innovative Solar 44",4.9,34.859,-79.108,"Solar"
"United States of America","Innovative Solar 46",78.5,34.9182,-78.9436,"Solar"
"United States of America","Innovative Solar 47",33.8,34.8019,-79.3324,"Solar"
"United States of America","Innovative Solar 48",4.9,34.7116,-79.3024,"Solar"
"United States of America","Innovative Solar 55",6.5,34.695,-79.216,"Solar"
"United States of America","Innovative Solar 59  LLC",1.9,36.0947,-77.9793,"Solar"
"United States of America","Innovative Solar 6",3.6,35.6575,-82.7103,"Solar"
"United States of America","Innovative Solar 60  LLC",1.9,36.091,-77.992,"Solar"
"United States of America","Innovative Solar 63  LLC",4.9,35.3917,-77.6204,"Solar"
"United States of America","Innovative Solar 64",4.9,35.041,-78.3297,"Solar"
"United States of America","Innovative Solar 65",4.9,34.7587,-79.5,"Solar"
"United States of America","Integrys MA Solar  LLC - Ashburnham Site",2.9,42.5994,-71.9419,"Solar"
"United States of America","Intel - Ocotillo Campus Solar",2.8,33.2433,-111.8924,"Solar"
"United States of America","Intel Folsom",1,38.6451,-121.173,"Solar"
"United States of America","Intel Folsom Phase 2",1,38.6436,-121.1639,"Solar"
"United States of America","Intel Folsom Phase 3",5.2,38.646,-121.1626,"Solar"
"United States of America","Interstate Solar",2.2,45.129,-122.899,"Solar"
"United States of America","Iron Horse Solar 4  LLC",4.5,42.58,-71.2603,"Solar"
"United States of America","Iron Horse Solar I CSG",2.9,42.5829,-71.2464,"Solar"
"United States of America","Iron Springs Solar  LLC",80,37.7212,-113.1516,"Solar"
"United States of America","Ironwood Solar LLC",4,33.565,-114.9181,"Solar"
"United States of America","Ivanhoe Solar",3.5,36.3875,-119.255,"Solar"
"United States of America","Ivanpah 1",133,35.5331,-115.4525,"Solar"
"United States of America","Ivanpah 2",133.4,35.5561,-115.4686,"Solar"
"United States of America","Ivanpah 3",133.4,35.5808,-115.4825,"Solar"
"United States of America","JMB Mcguire-Dix-Lakehurst Solar Project",11.4,39.9928,-74.6369,"Solar"
"United States of America","Jackson Board of Education-Liberty HS",1.2,40.0927,-74.262,"Solar"
"United States of America","Jackson Co. Solar RES",1.1,38.8817,-86.033,"Solar"
"United States of America","Jackson Solar Farm",10,35.75,-77.83,"Solar"
"United States of America","Jacksonville Solar",15,30.3207,-81.9564,"Solar"
"United States of America","Jacob Solar",5,36.2922,-79.6214,"Solar"
"United States of America","Jacobson 5 MW Solar",4.4,35.3045,-114.0118,"Solar"
"United States of America","Jacobstown",5,40.0637,-74.5824,"Solar"
"United States of America","Jacumba Solar Farm",20,32.6212,-116.129,"Solar"
"United States of America","Jakana Solar",5,35.8753,-77.0811,"Solar"
"United States of America","Jeffco CSG  LLC",1.2,39.8596,-105.1497,"Solar"
"United States of America","Jefferson Avenue",1.7,40.7722,-74.0687,"Solar"
"United States of America","Jefferson Solar Park",1,43.0146,-88.7992,"Solar"
"United States of America","Jefferson-Lewis BOCES Solar",2,43.971,-75.9698,"Solar"
"United States of America","Jersey Gardens Phase 1",1.7,40.6608,-74.1733,"Solar"
"United States of America","Jersey Gardens Phase 2",2.3,40.6608,-74.1733,"Solar"
"United States of America","Jersey Holdings",5,34.5643,-79.0375,"Solar"
"United States of America","Jewish Community Center PV",1.1,33.6031,-111.9247,"Solar"
"United States of America","Johnson Co. Solar RES",1.1,39.518,-86.0684,"Solar"
"United States of America","Johnson Matthey  Inc. Solar",4,39.8253,-75.2197,"Solar"
"United States of America","Johnston Solar",1,41.8009,-71.5595,"Solar"
"United States of America","Jordache Enterprises Solar",1.3,40.5557,-74.4084,"Solar"
"United States of America","Junction Road",4.4,40.5237,-74.8434,"Solar"
"United States of America","KIUC Kapaia PV and BA Storage Project",28,21.9973,-159.3792,"Solar"
"United States of America","KRS I Anahola Solar",18,22.1317,-159.3031,"Solar"
"United States of America","KRS II Koloa Solar",13.5,21.9008,-159.45,"Solar"
"United States of America","KS Solar Six LLC",2.5,42.4708,-72.045,"Solar"
"United States of America","Kalaeloa Renewable Energy Park",5,21.3281,-158.04,"Solar"
"United States of America","Kalaeloa Solar Two",5,21.32,-158.0869,"Solar"
"United States of America","Kapaa Photovoltaic Project",1,22.0804,-159.3316,"Solar"
"United States of America","Kapolei Solar Energy Park",1,21.3211,-158.1175,"Solar"
"United States of America","Katama Farm",1,41.3611,-70.5169,"Solar"
"United States of America","Kayenta Solar Project",27.3,36.7719,-110.2639,"Solar"
"United States of America","Kearney NPPD Solar Project",5.8,40.7217,-99.0412,"Solar"
"United States of America","Kearsarge Bellingham PV",2.9,42.0712,-71.4586,"Solar"
"United States of America","Kearsarge Concord II",4.5,42.4493,-71.4204,"Solar"
"United States of America","Kearsarge Granby",2.5,42.223,-72.5083,"Solar"
"United States of America","Kearsarge Southwick LLC",3.3,42.0163,-72.7752,"Solar"
"United States of America","Keen Farm",5,35.4267,-78.4,"Solar"
"United States of America","Kelford",5,36.1542,-77.2185,"Solar"
"United States of America","Kelford",20,36.1481,-77.2119,"Solar"
"United States of America","Kenansville",2,34.96,-78.04,"Solar"
"United States of America","Kenansville Solar 2  LLC",2,34.9578,-77.9817,"Solar"
"United States of America","Kenansville Solar Farm  LLC",4.5,34.97,-77.9761,"Solar"
"United States of America","Kennedy Solar  LLC",4.9,35.0123,-78.0922,"Solar"
"United States of America","Kenneth Solar",3,36.4338,-78.1526,"Solar"
"United States of America","Kent County - Worton Complex",1,39.2808,-76.0908,"Solar"
"United States of America","Kent County Wastewater Treatment Solar",1.2,38.9931,-75.4375,"Solar"
"United States of America","Kent County-Kennedyville",1,39.2972,-75.9822,"Solar"
"United States of America","Kettering Solar 1",1,34.7003,-118.1236,"Solar"
"United States of America","Kettering Solar 2",1,34.7003,-118.1236,"Solar"
"United States of America","Kettleman Solar -Centaurus",20,36.0508,-119.9475,"Solar"
"United States of America","Kettleman Solar Project",1,38.1214,-121.1412,"Solar"
"United States of America","Keystone Solar",5,39.8611,-76.2211,"Solar"
"United States of America","King's Bay Solar Facility",30,30.8349,-81.5636,"Solar"
"United States of America","Kingbird A Solar LLC",20,34.819,-118.432,"Solar"
"United States of America","Kingbird B Solar  LLC",20,34.8242,-118.4385,"Solar"
"United States of America","Kingsburg Solar",3.7,36.5053,-119.5403,"Solar"
"United States of America","Kinsley Landfill Solar",8.6,39.7933,-75.1064,"Solar"
"United States of America","Kinston",2,35.3706,-77.6083,"Solar"
"United States of America","Kinston Davis Farm",5,35.2184,-77.6426,"Solar"
"United States of America","Kinston Solar",5,35.3514,-77.4723,"Solar"
"United States of America","Kirkwall Holdings",5,34.9889,-78.1375,"Solar"
"United States of America","Kit Carson",1.3,36.9667,-105.4381,"Solar"
"United States of America","Klamath Falls Solar 2",2.9,42.183,-121.764,"Solar"
"United States of America","Knouse Solar Project 1",3,40.0264,-77.2344,"Solar"
"United States of America","Kohls San Bernardino Solar Facility",1,34.0947,-117.2668,"Solar"
"United States of America","Kojak Farm",5,35.7991,-78.1022,"Solar"
"United States of America","Kokomo Solar 1  LLC",5.4,40.473,-86.146,"Solar"
"United States of America","Koppelman Sun CSG",5,44.1826,-93.8763,"Solar"
"United States of America","Kramer Solar CSG",3,44.747,-94.7057,"Solar"
"United States of America","L&D Landfill Solar",10,39.9803,-74.7703,"Solar"
"United States of America","L'Oreal Franklin",1,40.4879,-74.5214,"Solar"
"United States of America","L'Oreal Monmouth",2,40.4003,-74.5047,"Solar"
"United States of America","L'Oreal Piscataway",1.3,40.5543,-74.468,"Solar"
"United States of America","L'Oreal Solar - Florence",1.1,38.9877,-84.6082,"Solar"
"United States of America","L-8 Solar Project",1.5,34.6543,-117.9731,"Solar"
"United States of America","LKL BLBD  LLC",6,28.0664,-82.0175,"Solar"
"United States of America","La Joya Del Sol",1.5,36.6786,-119.7975,"Solar"
"United States of America","La Senita",1,35.2417,-114.0046,"Solar"
"United States of America","LaFayette Solar Farm",79.2,32.8763,-85.3882,"Solar"
"United States of America","Lafayette DPC Solar",1,44.8878,-91.3524,"Solar"
"United States of America","Lafayette Solar I  LLC",2,35.2324,-81.5642,"Solar"
"United States of America","Laho Solar Plant",3,38.2914,-113.0356,"Solar"
"United States of America","Lake Emily Solar",4.5,44.3204,-93.9032,"Solar"
"United States of America","Lake Pleasant WTP",6.5,33.8206,-112.24,"Solar"
"United States of America","Lake Pulaski Solar",7.5,45.1959,-93.8121,"Solar"
"United States of America","Lakeland Electric Co. (FL) - Aiport II",3.5,27.9911,-82.0473,"Solar"
"United States of America","Lakeland Electric Co. (FL)-Airport 1",2.7,27.9885,-82.0473,"Solar"
"United States of America","Lakeland Solar Energy LLC",1.8,31.0269,-83.055,"Solar"
"United States of America","Lakewood Seven Solar LLC",1,40.0575,-74.1856,"Solar"
"United States of America","Lamesa Solar",100,32.7156,-101.9265,"Solar"
"United States of America","Lanai Solar-Electric Plant",1.2,20.7667,-156.9233,"Solar"
"United States of America","Lancaster Baptist Church",1,34.6958,-118.0589,"Solar"
"United States of America","Lancaster Dry Farm Ranch B",5,34.7169,-118.2894,"Solar"
"United States of America","Lancaster Little Rock",5,34.5994,-117.9328,"Solar"
"United States of America","Lancaster Solar 1",1.5,34.715,-118.095,"Solar"
"United States of America","Lancaster Solar 2",1.5,34.7106,-118.1661,"Solar"
"United States of America","Lancaster WAD B",5,34.7802,-118.1933,"Solar"
"United States of America","Lanesville Solar RES",1.1,38.2717,-85.9864,"Solar"
"United States of America","Langdon Solar Farm  LLC",5,35.4473,-78.4135,"Solar"
"United States of America","Langley PV1",5,35.8019,-77.8489,"Solar"
"United States of America","Lanier Solar",4.9,34.8989,-77.8089,"Solar"
"United States of America","Laredo Bus Facility Solar Canopies",1,33.7833,-84.2678,"Solar"
"United States of America","Las Vegas Solar Energy Center",5,35.6433,-105.2067,"Solar"
"United States of America","Las Vegas WPCF Solar Plant",3.3,36.1344,-115.0353,"Solar"
"United States of America","Las Virgenes Municipal Water District",1,34.1361,-118.7019,"Solar"
"United States of America","Laurinburg Farm",5,34.7644,-79.443,"Solar"
"United States of America","Laurinburg Solar",5,34.7565,-79.4302,"Solar"
"United States of America","Laurinburg Solar  LLC (Heelstone)",2,34.7076,-79.2954,"Solar"
"United States of America","Lawrence Creek Solar",3.5,45.4013,-92.6937,"Solar"
"United States of America","Leavenworth Greenworks LLC",9.5,40.9253,-72.7633,"Solar"
"United States of America","Lebanon Solar",2,40.6758,-74.9122,"Solar"
"United States of America","Lebanon Solar Farm (MO)",2.5,37.6678,-92.6706,"Solar"
"United States of America","Leggett Solar  LLC",5,36.058,-77.623,"Solar"
"United States of America","Legoland Solar",1.5,27.9862,-81.6902,"Solar"
"United States of America","Leicester One MA Solar LLC",6,42.2228,-71.8786,"Solar"
"United States of America","Lemond Solar",5,44.081,-93.2859,"Solar"
"United States of America","Lemoore 1",1.5,36.2579,-119.7981,"Solar"
"United States of America","Lenape II",4,39.7767,-86.0428,"Solar"
"United States of America","Lenoir Farm",5,35.3317,-77.6664,"Solar"
"United States of America","Lenoir Farm 2",5,35.35,-77.475,"Solar"
"United States of America","Leominster",2,42.5616,-71.7554,"Solar"
"United States of America","Leominster (MA)-South Street-R&D",3.5,42.6062,-71.1772,"Solar"
"United States of America","Leon Solar",10,33.1611,-96.2397,"Solar"
"United States of America","Lepomis PV Energy LLC",4.5,41.8572,-70.5583,"Solar"
"United States of America","Letchworth Solar Project",1.2,42.619,-78.1795,"Solar"
"United States of America","Lewiston Solar",5,36.1411,-77.2111,"Solar"
"United States of America","Liberty Pole DPC Solar",1.1,43.4941,-90.9071,"Solar"
"United States of America","Lillington Solar",5,35.368,-78.801,"Solar"
"United States of America","Limerick Road Solar Farm",2.2,44.3689,-73.2471,"Solar"
"United States of America","Lincoln Financial Field",2.9,39.9008,-75.1675,"Solar"
"United States of America","Lincoln Solar",1.5,41.4628,-87.2603,"Solar"
"United States of America","Lincoln Solar  LLC (NC)",4.9,35.3795,-81.8176,"Solar"
"United States of America","Lind Solar CSG",4.9,44.8024,-93.9087,"Solar"
"United States of America","Lindberg FIeld Solar",3.2,32.7292,-117.2077,"Solar"
"United States of America","Lindberg Field Solar 2",1.9,32.7294,-117.2051,"Solar"
"United States of America","Linden Solar Farm",2.7,40.62,-74.2144,"Solar"
"United States of America","Lindsay Solar",4,36.2119,-119.1339,"Solar"
"United States of America","Little Bay",1.3,41.7992,-71.436,"Solar"
"United States of America","Little River PV 1",5,35.5389,-79.8042,"Solar"
"United States of America","Little Rock Pham Solar",3,34.6002,-117.9475,"Solar"
"United States of America","Littlefield Solar Center LLC",5,35.4339,-77.4381,"Solar"
"United States of America","Live Oak Solar  LLC",51,32.4238,-82.1028,"Solar"
"United States of America","Livingston Solar Canopies",6.6,40.5275,-74.4383,"Solar"
"United States of America","Livingston Solar Farm",1.2,40.5236,-74.43,"Solar"
"United States of America","Lockheed Martin Solar",1.9,28.5394,-81.2164,"Solar"
"United States of America","Lockheed Martin Solar System",1.9,28.0479,-82.6853,"Solar"
"United States of America","Logan 1 Community Solar Array",1.7,40.61,-103.1451,"Solar"
"United States of America","Loiza Solar Park",26,18.4134,-65.9028,"Solar"
"United States of America","Lone Valley Solar Park I LLC",10,34.3981,-116.8655,"Solar"
"United States of America","Lone Valley Solar Park II LLC",20,34.4083,-116.8625,"Solar"
"United States of America","Long Farm 46 Solar  LLC",5,36.467,-77.618,"Solar"
"United States of America","Long Henry Solar",2,35.1953,-77.8951,"Solar"
"United States of America","Long Island Solar Farm LLC",31.5,40.8611,-72.8478,"Solar"
